2|Preparation|0|0|0|rogue|epic|Preparation|The next spell you cast this turn costs (3) less.
1|PriestessofElune|6|5|4|neutral|common|Priestess of Elune|Battlecry: Restore 4 Health to your hero.
1|ProphetVelen|7|7|7|priest|legendary|Prophet Velen|Double the damage and healing of your spells and hero power
2|Pyroblast|10|0|0|mage|epic|Pyroblast|Deal 10 damage.
1|QuestingAdventurer|3|2|2|neutral|rare|Questing Adventurer|Whenever you play a card, gain +1/+1.
1|RagingWorgen|3|3|3|neutral|common|Raging Worgen|Enrage: Windfury and +1 Attack
1|RagnarostheFirelord|8|8|8|neutral|legendary|Ragnaros the Firelord|Can't Attack. At the end of your turn, deal 8 damage to a random enemy.
1|RaidLeader|3|2|2|neutral|basic|Raid Leader|You other minions have +1 Attack.
2|Rampage|2|0|0|warrior|common|Rampage|Give a damaged minion +3/+3.
1|RavenholdtAssassin|7|7|5|neutral|rare|Ravenholdt Assassin|Stealth
1|RazorfenHunter|3|2|3|neutral|common|Razorfen Hunter|Battlecry: Summon a 1/1 Boar.
1|RecklessRocketeer|6|5|2|neutral|basic|Reckless Rocketeer|Charge
2|Redemption|1|0|0|paladin|common|Redemption|Secret: When one of your minions dies, return it to life with 1 Health.
2|Repentance|1|0|0|paladin|common|Repentance|Secret: When your opponent plays a minion, reduce its Health to 1.
1|RiverCrocolisk|2|2|3|neutral|basic|River Crocolisk|
1|RiverpawGnoll|1|2|1|neutral|common|Riverpaw Gnoll|
2|RockbiterWeapon|1|0|0|shaman|basic|Rockbiter Weapon|Give a friendly character +3 Attack this turn.
2|RoguesDoIt...|4|0|0|neutral|basic|Rogues Do It...|Deal 4 damage. Draw a card.
2|SacrificialPact|0|0|0|warlock|common|Sacrificial Pact|Destroy a Demon. Restore 5 Health to your hero.
2|Sap|2|0|0|rogue|basic|Sap|Return an enemy minion to its owner's hand
2|SavageRoar|3|0|0|druid|common|Savage Roar|Give your characters +2 Attack this turn.
2|Savagery|1|0|0|druid|rare|Savagery|Deal damage equal to your hero's attack to an enemy minion.
1|SavannahHighmane|6|6|5|hunter|rare|Savannah Highmane|Deathrattle: Summon two 2/2 Hyenas.
1|ScarletCrusader|3|3|1|neutral|common|Scarlet Crusader|Divine Shield
1|ScavengingHyena|2|2|2|hunter|common|Scavenging Hyena|Whenever your Beast dies, gain +2/+1.
1|SeaGiant|10|8|8|neutral|epic|Sea Giant|Costs (1) less for each other minion on the battlefield.
1|Secretkeeper|1|1|1|neutral|rare|Secretkeeper|Whenever a Secret is played, gain +1/+1.
1|SenjinShieldmasta|4|3|5|neutral|basic|Sen'jin Shieldmasta|Taunt
2|SenseDemons|3|0|0|warlock|common|Sense Demons|Put 2 random Demons from your deck into your hand.
1|ShadoPanMonk|2|2|2|neutral|common|Shado-Pan Monk|
2|ShadowBolt|3|0|0|warlock|basic|Shadow Bolt|Deal 4 damage to a minion.
2|ShadowMadness|4|0|0|priest|rare|Shadow Madness|Gain control of an enemy minion with 3 or less Attack until end of turn.
2|ShadowWordDeath|3|0|0|priest|common|Shadow Word: Death|Destroy a minion with an attack of 5 or more
2|ShadowWordPain|2|0|0|priest|basic|Shadow Word: Pain|Destroy a minion with 3 or less Attack
2|Shadowflame|4|0|0|warlock|rare|Shadowflame|Destroy a friendly minion and deal its Attack damage to all enemy minions.
2|Shadowform|3|0|0|priest|epic|Shadowform|Your Hero Power becomes 'Deal 2 damage'. If already in Shadowform: 3 damage.
2|Shadowstep|0|0|0|rogue|common|Shadowstep|Return a friendly minion to your hand. It costs (2) less.
1|ShatteredSunCleric|3|3|2|neutral|common|Shattered Sun Cleric|Battlecry: Give a friendly minion +1/+1.
2|ShieldBlock|3|0|0|warrior|common|Shield Block|Gain 5 Armor. Draw a card.
2|ShieldSlam|1|0|0|warrior|epic|Shield Slam|Deal 1 damage to a minion for each Armor you have.
1|Shieldbearer|1|0|4|neutral|common|Shieldbearer|Taunt.
2|Shiv|2|0|0|rogue|common|Shiv|Deal 1 damage. Draw a card.
1|SI7Agent|3|3|3|rogue|rare|SI:7 Agent|Combo: Deal 2 damage.
2|Silence|0|0|0|priest|common|Silence|Silence a minion.
1|SilverHandKnight|5|4|4|neutral|common|Silver Hand Knight|Battlecry: Summon a 2/2 Squire.
1|SilverbackPatriarch|3|1|4|neutral|common|Silverback Patriarch|Taunt
1|SilvermoonGuardian|4|3|3|neutral|common|Silvermoon Guardian|Divine Shield
2|SinisterStrike|1|0|0|rogue|basic|Sinister Strike|Deal 3 damage to the enemy hero.
2|SiphonSoul|6|0|0|warlock|rare|Siphon Soul|Destroy a minion. Restore 3 Health to your hero.
2|Slam|2|0|0|warrior|common|Slam|Deal 2 damage to a minion. If it survises, draw a card.
2|SnakeTrap|2|0|0|hunter|epic|Snake Trap|Secret: When one of your minions is attacked, summon three 1/1 Snakes.
2|Snipe|2|0|0|hunter|common|Snipe|Secret: When your opponent plays a minion, deal 4 damage to it.
1|SorcerersApprentice|2|3|2|mage|common|Sorcerer's Apprentice|Your spells cost (1) less.
2|SoulOfTheForest|4|0|0|druid|common|Soul of the Forest|Give your minions Deathrattle: Summon a 2/2 Treant.
2|Soulfire|0|0|0|warlock|common|Soulfire|Deal 4 damage. Discard a random card.
1|SouthseaCaptain|3|3|3|neutral|epic|Southsea Captain|Your other Pirates have +1/+1.
1|SouthseaDeckhand|1|2|1|neutral|common|Southsea Deckhand|Has Charge while you have a weapon equipped.
2|Spellbender|3|0|0|mage|epic|Spellbender|Secret: When an enemy casts a spell on a minion, summon a 1/3 as the new target.
1|Spellbreaker|4|4|3|neutral|common|Spellbreaker|Battlecry: Silence a minion.
1|SpiritWolf|2|2|3|shaman|rare|Spirit Wolf|Taunt
1|SpitefulSmith|5|4|6|neutral|common|Spiteful Smith|Enrage: Your weapon has +2 Attack.
2|Sprint|7|0|0|rogue|common|Sprint|Draw 4 cards.
1|StampedingKodo|5|3|5|neutral|rare|Stampeding Kodo|Battlecry: Destroy a random enemy minion with 2 or less Attack.
2|Starfall|5|0|0|druid|rare|Starfall|Choose One - Deal 5 damage to an enemy minion; or 2 damage to all of them.
2|Starfire|6|0|0|druid|common|Starfire|Deal 5 damage. Draw a card.
1|StarvingBuzzard|2|2|1|hunter|common|Starving Buzzard|Whenever you play a Beast, draw a card
2|Stomp|2|0|0|neutral|common|Stomp|Deal 2 damage to all enemies.
1|StonetuskBoar|1|1|1|neutral|basic|Stonetusk Boar|Charge
3|StormforgedAxe|2|2|3|shaman|common|Stormforged Axe|Overload: (1)
1|StormpikeCommando|5|4|2|neutral|common|Stormpike Commando|Battlecry: Deal 2 damage.
1|StormwindChampion|7|6|6|neutral|common|Stormwind Champion|Your other minions have +1/+1.
1|StormwindKnight|4|2|5|neutral|common|Stormwind Knight|Charge
1|StranglethornTiger|5|5|5|neutral|common|Stranglethorn Tiger|Stealth
1|Succubus|2|4|3|warlock|basic|Succubus|Battlecry: Discard a random card.
1|SummoningPortal|4|0|4|warlock|common|Summoning Portal|Your minions cost (2) less, but not less than (1).
1|SunfuryProtector|2|2|3|neutral|rare|Sunfury Protector|Battlecry: adjacent minions gain Taunt.
1|Sunwalker|6|4|5|neutral|rare|Sunwalker|Taunt. Divine Shield
2|Swipe|4|0|0|druid|common|Swipe|Deal 4 damage to an enemy and 1 damage to all other enemies.
3|SwordOfJustice|3|1|5|paladin|epic|Sword of Justice|Whenever you summon a minion, give it +1/+1 and this loses 1 durability.
1|SylvanasWindrunner|6|5|5|neutral|legendary|Sylvanas Windrunner|Deathrattle: Take control of a random enemy minion.
1|TaurenWarrior|3|2|3|neutral|common|Tauren Warrior|Taunt. Enrage: +3 Attack
1|TempleEnforcer|6|6|6|priest|common|Temple Enforcer|Battlecry: Give a friendly minion +3 Health.
1|TheBeast|6|9|7|neutral|legendary|The Beast|Deathrattle: Summon a 3/3 Finkle Einhorm for your opponent.
1|TheBlackKnight|6|4|5|neutral|legendary|The Black Knight|Battlecry: Destroy a minion with Taunt.
2|TheCoin|0|0|0|neutral|basic|The Coin|Gain 1 Mana Crystal this turn only.
2|Thoughtsteal|3|0|0|priest|common|Thoughtsteal|Copy 2 cards from your opponents deck and put them into your hand.
1|ThrallmarFarseer|3|2|3|neutral|common|Thrallmar Farseer|Windfury
1|TimberWolf|1|1|1|hunter|basic|Timber Wolf|Your other Beasts have +1 attack
1|TinkmasterOverspark|3|2|2|neutral|legendary|Tinkmaster Overspark|Battlecry: Transform a minion into a 5/5 Devilsaur or a 1/1 Squirrel at random.
1|TirionFordring|8|6|6|paladin|legendary|Tirion Fordring|Divine Shield. Taunt. Deathrattle: Equip a 5/3 Ashbringer.
2|TotemicMight|0|0|0|shaman|common|Totemic Might|Give your Totems +2 Health.
2|Tracking|1|0|0|hunter|basic|Tracking|Look at the top three cards of your deck. Draw one and discard the others
2|Transcendence|1|0|0|neutral|common|Transcendence|Until you kill Cho's minions, he can't be attacked.
3|TruesilverChampion|4|4|2|paladin|common|Truesilver Champion|When your hero attacks, restore 2 Health to it.
1|TundraRhino|5|2|5|neutral|common|Tundra Rhino|Your Beasts have Charge
1|TwilightDrake|4|4|1|neutral|rare|Twilight Drake|Battlecry: Gain +1 health for each card in your hand.
2|TwistingNether|8|0|0|warlock|epic|Twisting Nether|Destroy all minions.
1|UnboundElemental|3|2|4|shaman|common|Unbound Elemental|Whenever you play a card with Overload, gain +1/+1.
2|UnleashTheHounds|2|0|0|hunter|common|Unleash the Hounds|For each enemy minion, summon a 1/1 Hound with Charge
2|Upgrade|1|0|0|warrior|rare|Upgrade!|If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.
2|Vanish|6|0|0|rogue|common|Vanish|Return all minions to their owner's hand.
2|Vaporize|3|0|0|mage|rare|Vaporize|Secret: When a minion attacks your hero, destroy it.
1|VentureCoMercenary|5|7|6|neutral|common|Venture Co. Mercenary|Your minions cost (3) more.
1|VioletTeacher|4|3|5|neutral|rare|Violet Teacher|Whenever you cast a spell, summon a 1/1 Violet Apprentice.
1|VoidTerror|3|3|3|warlock|rare|Void Terror|Battlecry: Destroy the minions on either side of this minion and gain their Attack and Health
1|Voidwalker|1|1|3|warlock|basic|Voidwalker|Taunt.
1|VoodooDoctor|1|2|1|neutral|basic|Voodoo Doctor|Battlecry: Restore 2 Health.
1|WarGolem|7|7|7|neutral|common|War Golem|
1|WarsongCommander|3|2|3|warrior|basic|Warsong Commander|Whenever you play a minion with 3 or less Attack, give it Charge.
1|WaterElemental|4|3|6|mage|common|Water Elemental|Freeze any character that Water Elemental damages.
2|Whirlwind|1|0|0|warrior|common|Whirlwind|Deal 1 damage to ALL minions.
3|WickedKnife|1|1|2|rogue|basic|Wicked Knife|
2|WildGrowth|2|0|0|druid|basic|Wild Growth|Gain an empty Mana Crystal.
1|WildPyromancer|2|3|2|neutral|rare|Wild Pyromancer|After you cast a spell, deal 1 damage to ALL minions.
2|WillofMukla|3|0|0|neutral|common|Will of Mukla|Restore 8 Health.
2|Windfury|2|0|0|shaman|basic|Windfury|Give a minion Windfury.
1|WindfuryHarpy|6|4|5|neutral|common|Windfury Harpy|Windfury
1|Windspeaker|4|3|3|shaman|common|Windspeaker|Battlecry: Give a friendly minion Windfury.
1|Wisp|0|1|1|neutral|common|Wisp|
1|Wolfrider|3|3|1|neutral|basic|Wolfrider|Charge
1|WorgenInfiltrator|1|2|1|neutral|common|Worgen Infiltrator|Stealth
1|WorthlessImp|1|1|1|warlock|common|Worthless Imp|You are out of demons! At least there are always imps...
2|Wrath|2|0|0|druid|common|Wrath|Choose One - Deal 3 damage to a minion; or Deal 1 damage and draw a card.
1|YoungDragonhawk|1|1|1|neutral|common|Young Dragonhawk|Windfury
1|YoungPriestess|1|2|1|neutral|rare|Young Priestess|At the end of your turn, give another random friendly minion +1 Health.
1|YouthfulBrewmaster|2|3|2|neutral|common|Youthful Brewmaster|Battlecry: Return a friendly minion from the battlefield to your hand.
1|Ysera|9|4|12|neutral|legendary|Ysera|At the end of your turn, draw a Dream Card.
2|YseraAwakens|2|0|0|neutral|basic|Ysera Awakens|Deal 5 damage to all characters except Ysera.
